"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.084119,0.028915,0.93307,-1.0185,-1.4899,-1.6856,0.081677,0,0,0.86724,0.25439,0,0.21236,0,0,0.89999,-0.053516,0,0.90174,-1.0047,-1.5036,-1.6856,9.5559,-1.398,0.61057,0.0082861,0.08,0.56,0
0.10044,0.032012,0.91475,-1.0481,-1.3883,-1.6457,0.047211,0,0,0.77683,0.33462,0,0.12275,0,0,0.92737,-0.036925,0,0.92813,-1.0417,-1.3947,-1.6457,7.7567,-1.3607,0.52556,0.0021444,0.1,0.56,0
0.11519,0.033633,0.89597,-1.0684,-1.3287,-1.6151,0.018945,0,0,0.7107,0.37231,0,0.049256,0,0,0.94601,-0.02608,0,0.94639,-1.0671,-1.3301,-1.6151,4.141,-1.3374,0.47476,-0.00038141,0.12,0.56,0
0.12887,0.034079,0.87691,-1.0761,-1.2802,-1.5838,0.0035045,0,0,0.65999,0.39466,0,0.0091117,0,0,0.9582,-0.020168,0,0.95843,-1.0761,-1.2803,-1.5838,0.98343,-1.3134,0.44251,-0.0014731,0.14,0.56,0
0.14159,0.033856,0.85764,-1.0818,-1.2412,-1.5546,-0.0012557,0,0,0.61458,0.40734,0,-0.0032649,0,0,0.96654,-0.017872,0,0.96671,-1.0818,-1.2412,-1.5546,-0.4513,-1.2925,0.41659,-0.001964,0.16,0.56,0
0.15345,0.033304,0.83825,-1.0859,-1.2095,-1.5269,0.00044425,0,0,0.57321,0.41262,0,0.001155,0,0,0.97166,-0.017992,0,0.97183,-1.0859,-1.2095,-1.5269,0.20605,-1.2741,0.39397,-0.002131,0.18,0.56,0
0.16452,0.032641,0.81878,-1.0885,-1.1837,-1.5004,0.0055538,0,0,0.53556,0.41174,0,0.01444,0,0,0.97373,-0.019571,0,0.97393,-1.0881,-1.184,-1.5004,3.3258,-1.2575,0.37369,-0.0020969,0.2,0.56,0
0.17487,0.031975,0.7993,-1.0892,-1.163,-1.4749,0.011765,0,0,0.50152,0.40552,0,0.030588,0,0,0.97273,-0.021867,0,0.97298,-1.0873,-1.1648,-1.4749,8.8358,-1.2424,0.35526,-0.0019384,0.22,0.56,0
0.18458,0.031321,0.77987,-1.0879,-1.1472,-1.4504,0.017203,0,0,0.47124,0.39415,0,0.044728,0,0,0.96837,-0.024263,0,0.96867,-1.0833,-1.1519,-1.4504,15.061,-1.2285,0.33809,-0.001713,0.24,0.56,0
0.19372,0.030612,0.76056,-1.0843,-1.137,-1.427,0.019978,0,0,0.44544,0.37694,0,0.051944,0,0,0.96,-0.026133,0,0.96037,-1.0776,-1.1437,-1.427,18.585,-1.2161,0.32144,-0.0014654,0.26,0.56,0
0.2024,0.029695,0.74147,-1.0772,-1.1345,-1.405,0.017442,0,0,0.42612,0.35162,0,0.04535,0,0,0.94634,-0.026736,0,0.94674,-1.0723,-1.1394,-1.405,15.664,-1.2056,0.30472,-0.0012191,0.28,0.56,0
0.21077,0.028292,0.72271,-1.0581,-1.1418,-1.3827,0.0081458,0,0,0.42199,0.31313,0,0.021179,0,0,0.92414,-0.025259,0,0.92456,-1.0573,-1.1426,-1.3827,5.5049,-1.1942,0.29223,-0.0009231,0.3,0.56,0
0.21928,0.026251,0.7045,-1.0299,-1.1825,-1.3682,-0.004098,0,0,0.43978,0.24144,0,-0.010655,0,0,0.8906,-0.021589,0,0.89111,-1.0298,-1.1826,-1.3682,-1.5374,-1.1936,0.29353,-0.00021693,0.32,0.56,0
0.22836,0.023869,0.68709,-0.99858,-1.2587,-1.3643,0.0024722,0,0,0.47539,0.13726,0,0.0064276,0,0,0.84641,-0.030551,0,0.84731,-0.99855,-1.2587,-1.3643,0.54451,-1.2072,0.32601,0.0011708,0.34,0.56,0
0.23829,0.021992,0.67065,-0.96048,-1.3171,-1.3539,0.0296,0,0,0.51148,0.047845,0,0.07696,0,0,0.79702,-0.055323,0,0.79926,-0.95804,-1.3196,-1.3539,4.7123,-1.2105,0.37987,0.0027379,0.36,0.56,0
0.24882,0.021175,0.65521,-0.91853,-1.3473,-1.335,0.065675,0,0,0.54136,-0.016083,0,0.17075,0,0,0.74547,-0.096895,0,0.75187,-0.9087,-1.3572,-1.335,8.5154,-1.2003,0.43779,0.0042721,0.38,0.56,0
0.25995,0.021145,0.64083,-0.88376,-1.3783,-1.3194,0.091784,0,0,0.56639,-0.076486,0,0.23864,0,0,0.69006,-0.14106,0,0.70486,-0.86727,-1.3948,-1.3194,10.183,-1.1938,0.49415,0.005715,0.4,0.56,0
0.27147,0.021214,0.6276,-0.84357,-1.1359,-1.0645,0.093316,0,0,0.28638,-0.12365,0,0.35839,0,0,0.63791,-0.12201,0,0.65089,-0.80056,-1.1789,-1.0645,23.845,-1.0147,0.34341,0.0031157,0.42,0.56,0
0.2714,0.025469,0.60302,-0.81189,-0.88856,-0.81164,0.082691,0,0,-0.00062834,-0.19997,0,0.42999,0,0,0.60142,-0.083344,0,0.60734,-0.75908,-0.94137,-0.81164,32.564,-0.83736,0.16251,-0.00014519,0.44,0.56,0
0.27145,0.028506,0.57949,-0.79515,-0.88288,-0.79315,0.067003,0,0,-0.0051841,-0.23329,0,0.34841,0,0,0.5794,-0.071787,0,0.58386,-0.75893,-0.9191,-0.79315,28.394,-0.82373,0.1461,-0.00013101,0.46,0.56,0
0.2712,0.030463,0.55667,-0.7844,-0.86624,-0.77353,0.053299,0,0,-0.028264,-0.24106,0,0.27715,0,0,0.56588,-0.058824,0,0.56892,-0.75812,-0.89252,-0.77353,26.242,-0.80806,0.12739,-0.00010097,0.48,0.56,0
0.27032,0.031565,0.53422,-0.77907,-0.84651,-0.75478,0.04218,0,0,-0.063137,-0.23849,0,0.21934,0,0,0.55926,-0.047541,0,0.56126,-0.75879,-0.86679,-0.75478,25.679,-0.79345,0.11006,-6.8171e-05,0.5,0.56,0
0.26867,0.032039,0.51193,-0.77609,-0.82458,-0.73617,0.033536,0,0,-0.10379,-0.22988,0,0.17439,0,0,0.55654,-0.038384,0,0.55785,-0.75895,-0.84172,-0.73617,27.066,-0.77894,0.096205,-3.7228e-05,0.52,0.56,0
0.26617,0.032045,0.48969,-0.77456,-0.80169,-0.71772,0.026967,0,0,-0.14778,-0.21832,0,0.14023,0,0,0.55594,-0.03122,0,0.55681,-0.75794,-0.81831,-0.71772,31.649,-0.76466,0.087694,-1.1732e-05,0.54,0.56,0
0.26276,0.031719,0.46746,-0.77372,-0.77859,-0.69942,0.02215,0,0,-0.19317,-0.20584,0,0.11518,0,0,0.55641,-0.025728,0,0.557,-0.75387,-0.79844,-0.69942,41.86,-0.75057,0.085894,5.5919e-06,0.56,0.56,0
0.25844,0.031165,0.44518,-0.77305,-0.75579,-0.68124,0.018691,0,0,-0.2387,-0.19381,0,0.097194,0,0,0.55732,-0.021536,0,0.55773,-0.74383,-0.78501,-0.68124,57.395,-0.73669,0.090498,1.3257e-05,0.58,0.56,0
0.25321,0.030466,0.42287,-0.77227,-0.73354,-0.66318,0.016201,0,0,-0.28365,-0.18293,0,0.084244,0,0,0.55832,-0.0183,0,0.55862,-0.72765,-0.77815,-0.66318,70.045,-0.723,0.099818,1.0656e-05,0.6,0.56,0
0.24709,0.029679,0.40052,-0.77124,-0.71191,-0.6452,0.014337,0,0,-0.32769,-0.17344,0,0.074553,0,0,0.55923,-0.015729,0,0.55945,-0.70863,-0.77452,-0.6452,77.102,-0.70945,0.112,-2.3822e-06,0.62,0.56,0
0.2401,0.02884,0.37813,-0.76991,-0.69089,-0.62731,0.012835,0,0,-0.37077,-0.16532,0,0.066744,0,0,0.55998,-0.0136,0,0.56014,-0.68886,-0.77194,-0.62731,81.002,-0.69604,0.12572,-2.5967e-05,0.64,0.56,0
0.23226,0.027973,0.35572,-0.76832,-0.67039,-0.60947,0.011505,0,0,-0.41299,-0.1584,0,0.059824,0,0,0.56054,-0.011747,0,0.56066,-0.66906,-0.76965,-0.60947,83.388,-0.68273,0.14022,-6.0337e-05,0.66,0.56,0
0.22358,0.027094,0.33329,-0.7665,-0.65034,-0.5917,0.010211,0,0,-0.45448,-0.15249,0,0.053098,0,0,0.56091,-0.010044,0,0.561,-0.64946,-0.76739,-0.5917,85.014,-0.66951,0.1551,-0.00010592,0.68,0.56,0
0.21408,0.026209,0.31085,-0.7645,-0.63067,-0.57398,0.0088577,0,0,-0.49538,-0.1474,0,0.04606,0,0,0.56112,-0.0083877,0,0.56119,-0.63009,-0.76509,-0.57398,86.23,-0.65638,0.17014,-0.00016334,0.7,0.56,0
0.20377,0.025322,0.2884,-0.76239,-0.6113,-0.55631,0.0073659,0,0,-0.53583,-0.14298,0,0.038303,0,0,0.56118,-0.0066898,0,0.56122,-0.61094,-0.76275,-0.55631,87.216,-0.64333,0.18527,-0.00023342,0.72,0.56,0
0.19265,0.024433,0.26595,-0.76022,-0.59217,-0.5387,0.0056628,0,0,-0.57597,-0.13905,0,0.029446,0,0,0.5611,-0.0048593,0,0.56112,-0.59198,-0.76041,-0.5387,88.072,-0.63036,0.20046,-0.00031725,0.74,0.56,0
0.18073,0.02354,0.24351,-0.75807,-0.57323,-0.52115,0.0036721,0,0,-0.616,-0.13543,0,0.019095,0,0,0.5609,-0.0027924,0,0.56091,-0.57316,-0.75814,-0.52115,88.862,-0.61748,0.21574,-0.00041644,0.76,0.56,0
0.16801,0.022641,0.22108,-0.75605,-0.5544,-0.50367,0.0013101,0,0,-0.65618,-0.13188,0,0.0068128,0,0,0.56062,-0.00035865,0,0.56062,-0.55439,-0.75606,-0.50367,89.628,-0.60471,0.23124,-0.00053352,0.78,0.56,0
0.15448,0.021731,0.19866,-0.75437,-0.53557,-0.48631,-0.0015121,0,0,-0.69694,-0.12807,0,-0.0078628,0,0,0.56031,0.002616,0,0.56032,-0.53556,-0.75438,-0.48631,-89.604,-0.59208,0.24715,-0.00067278,0.8,0.56,0
0.14013,0.020808,0.17625,-0.75332,-0.51659,-0.4691,-0.0048707,0,0,-0.73897,-0.12347,0,-0.025327,0,0,0.56013,0.0063697,0,0.56017,-0.51649,-0.75342,-0.4691,-88.822,-0.57967,0.26384,-0.00084162,0.82,0.56,0
0.12492,0.019874,0.15385,-0.75342,-0.49726,-0.45213,-0.0087858,0,0,-0.78336,-0.11733,0,-0.045686,0,0,0.56037,0.011225,0,0.56048,-0.49695,-0.75372,-0.45213,-88.038,-0.5676,0.28187,-0.0010528,0.84,0.56,0
0.1088,0.018943,0.13142,-0.75543,-0.47732,-0.43554,-0.013119,0,0,-0.83173,-0.10864,0,-0.068221,0,0,0.56164,0.017593,0,0.56191,-0.4767,-0.75605,-0.43554,-87.305,-0.5561,0.30204,-0.001327,0.86,0.56,0
0.091655,0.018059,0.10892,-0.76033,-0.45652,-0.41951,-0.017465,0,0,-0.88613,-0.096203,0,-0.090817,0,0,0.5652,0.025909,0,0.56579,-0.45552,-0.76133,-0.41951,-86.721,-0.54546,0.32532,-0.0016955,0.88,0.56,0
0.073353,0.017297,0.086208,-0.76933,-0.43499,-0.4044,-0.020683,0,0,-0.94881,-0.079534,0,-0.10755,0,0,0.57356,0.036309,0,0.57471,-0.43372,-0.7706,-0.4044,-86.474,-0.53624,0.35246,-0.0021964,0.9,0.56,0
0.053703,0.016831,0.063034,-0.77917,-0.4114,-0.38869,-0.02194,0,0,-1.0152,-0.059058,0,-0.11409,0,0,0.58812,0.046765,0,0.59006,-0.4101,-0.78048,-0.38869,-86.598,-0.52642,0.38153,-0.0028221,0.92,0.56,0
0.032743,0.01661,0.039159,-0.7913,-0.41994,-0.39274,-0.019622,0,0,-0.78012,-0.047148,0,-0.076503,0,0,0.61191,0.068941,0,0.61635,-0.41891,-0.79233,-0.39274,-86.98,-0.53466,0.38726,-0.0029366,0.94,0.56,0
0.022498,0.017407,0.02662,-0.81249,-0.45422,-0.40664,-0.020138,0,0,-0.52762,-0.061862,0,-0.052358,0,0,0.64222,0.074204,0,0.64663,-0.45309,-0.81362,-0.40664,-86.793,-0.55778,0.38586,-0.002807,0.96,0.56,0
0.011638,0.017837,0.01347,-0.82131,-0.42933,-0.38866,-0.012896,0,0,-0.56244,-0.052865,0,-0.033529,0,0,0.66551,0.036547,0,0.66635,-0.4289,-0.82173,-0.38866,-88.118,-0.54643,0.41442,-0.0035395,0.98,0.56,0
0,0.017915,0,-0.81171,-0.40194,-0.36409,0.0014956,0,0,-0.5819,-0.049196,0,0.0038885,0,0,0.67349,1.5612e-17,0,0.67332,-0.40193,-0.81171,-0.36409,89.791,-0.52591,0.42995,-0.0039757,1,0.56,0
0,0.017717,1,-0.95988,-1.8821,-1.8526,0.015993,0,0,1.1605,-0.038323,0,0.041582,0,0,0.76475,-8.292e-16,0,0.76456,-0.9596,-1.8823,-1.8526,0.99327,-1.5648,0.90823,0.038338,0,0.58,0
0.02321,0.018549,0.98471,-0.94006,-1.8459,-1.8205,0.039609,0,0,1.1446,-0.033056,0,0.10298,0,0,0.77304,-0.040803,0,0.77392,-0.93833,-1.8477,-1.8205,2.4989,-1.5355,0.89606,0.036837,0.02,0.58,0
0.045783,0.021581,0.96908,-0.9713,-1.8175,-1.8057,0.091889,0,0,1.0848,-0.015355,0,0.23891,0,0,0.80886,-0.088258,0,0.81356,-0.96143,-1.8274,-1.8057,6.1263,-1.5315,0.85534,0.03207,0.04,0.58,0
0.066601,0.027318,0.95235,-1.0017,-1.666,-1.7527,0.14299,0,0,0.97626,0.11263,0,0.37178,0,0,0.86459,-0.1377,0,0.87689,-0.97223,-1.6955,-1.7527,11.646,-1.4735,0.75349,0.021545,0.06,0.58,0
0.084834,0.034397,0.93449,-1.0107,-1.4083,-1.6602,0.11125,0,0,0.84439,0.32743,0,0.28926,0,0,0.91668,-0.079625,0,0.91987,-0.98165,-1.4373,-1.6602,14.614,-1.3597,0.59905,0.0061126,0.08,0.58,0
0.10038,0.039111,0.91568,-1.0592,-1.3589,-1.6411,0.059534,0,0,0.75652,0.36685,0,0.15479,0,0,0.94656,-0.052344,0,0.94798,-1.0478,-1.3703,-1.6411,10.832,-1.3531,0.51449,0.0010513,0.1,0.58,0
0.11509,0.041235,0.89663,-1.057,-1.3103,-1.6068,0.025905,0,0,0.71483,0.38543,0,0.067354,0,0,0.95681,-0.036976,0,0.95752,-1.0543,-1.313,-1.6068,5.7782,-1.3247,0.47879,-0.00062128,0.12,0.58,0
0.12897,0.041999,0.87741,-1.0599,-1.2726,-1.5772,0.011053,0,0,0.67241,0.39594,0,0.028738,0,0,0.9641,-0.028107,0,0.96451,-1.0594,-1.2732,-1.5772,2.9672,-1.3032,0.4507,-0.0013925,0.14,0.58,0
0.14199,0.041948,0.85807,-1.0649,-1.2405,-1.5497,0.0054825,0,0,0.63023,0.40193,0,0.014254,0,0,0.9692,-0.023228,0,0.96948,-1.0647,-1.2407,-1.5497,1.7864,-1.285,0.42522,-0.0017928,0.16,0.58,0
0.15418,0.041461,0.83864,-1.0698,-1.2128,-1.5234,0.0056103,0,0,0.5897,0.40379,0,0.014587,0,0,0.9723,-0.020836,0,0.97252,-1.0696,-1.2131,-1.5234,2.2431,-1.2687,0.4018,-0.0019568,0.18,0.58,0
0.16558,0.040766,0.81918,-1.0733,-1.1888,-1.4978,0.0087161,0,0,0.55187,0.40167,0,0.022662,0,0,0.9733,-0.019865,0,0.9735,-1.0726,-1.1895,-1.4978,4.29,-1.2533,0.38045,-0.0019549,0.2,0.58,0
0.17625,0.039977,0.79971,-1.0747,-1.1682,-1.4726,0.012784,0,0,0.51724,0.39571,0,0.033239,0,0,0.97201,-0.019453,0,0.9722,-1.073,-1.1699,-1.4726,7.6483,-1.2385,0.36102,-0.0018424,0.22,0.58,0
0.18627,0.039113,0.7803,-1.0739,-1.1509,-1.4477,0.016041,0,0,0.48599,0.38591,0,0.041706,0,0,0.96815,-0.01879,0,0.96833,-1.0707,-1.1541,-1.4477,11.311,-1.2242,0.34304,-0.0016673,0.24,0.58,0
0.19569,0.038097,0.76099,-1.0711,-1.1374,-1.4235,0.016466,0,0,0.45818,0.372,0,0.042812,0,0,0.96123,-0.016946,0,0.96139,-1.0672,-1.1412,-1.4235,13.208,-1.2107,0.32567,-0.0014698,0.26,0.58,0
0.2046,0.036735,0.74185,-1.0667,-1.1289,-1.4005,0.011478,0,0,0.43399,0.35312,0,0.029843,0,0,0.95032,-0.012621,0,0.95042,-1.0646,-1.1309,-1.4005,10.127,-1.1987,0.30813,-0.0012711,0.28,0.58,0
0.21305,0.03471,0.72297,-1.0616,-1.1296,-1.3803,-0.0059918,0,0,0.41439,0.32591,0,-0.015579,0,0,0.93349,-0.0036082,0,0.93352,-1.0611,-1.1302,-1.3803,-4.9931,-1.1905,0.29095,-0.0010284,0.3,0.58,0
0.22117,0.031182,0.70451,-1.0122,-1.1314,-1.3476,-0.035631,0,0,0.43599,0.28102,0,-0.092639,0,0,0.89466,0.014763,0,0.8947,-1.0024,-1.1413,-1.3476,-15.435,-1.1638,0.30086,-0.00046248,0.32,0.58,0
0.23049,0.026359,0.68719,-0.98821,-1.286,-1.3695,-0.05414,0,0,0.49561,0.10848,0,-0.14077,0,0,0.83205,0.056451,0,0.83578,-0.97868,-1.2955,-1.3695,-9.9908,-1.2146,0.35957,0.0020517,0.34,0.58,0
0.241,0.022505,0.67122,-0.94499,-1.3775,-1.368,-0.0079931,0,0,0.54987,-0.012381,0,-0.020782,0,0,0.76242,-0.0032674,0,0.76246,-0.94484,-1.3776,-1.368,-1.0584,-1.2302,0.42805,0.0040211,0.36,0.58,0
0.25249,0.020368,0.65669,-0.89465,-1.3836,-1.3402,0.035107,0,0,0.57918,-0.056494,0,0.091278,0,0,0.70478,-0.054333,0,0.70693,-0.89214,-1.3861,-1.3402,4.0857,-1.2062,0.47269,0.005252,0.38,0.58,0
0.26416,0.019439,0.64303,-0.87032,-1.3937,-1.3222,0.05974,0,0,0.58748,-0.092862,0,0.15532,0,0,0.66219,-0.089715,0,0.66846,-0.86359,-1.4004,-1.3222,6.4302,-1.1954,0.50231,0.0059813,0.4,0.58,0
0.27599,0.018891,0.6302,-0.83688,-1.1294,-1.0625,0.067993,0,0,0.29112,-0.11589,0,0.26484,0,0,0.62629,-0.081408,0,0.63224,-0.80755,-1.1587,-1.0625,21.799,-1.0096,0.32192,0.0031371,0.42,0.58,0
0.27581,0.021839,0.60576,-0.81368,-0.87557,-0.80966,0.064693,0,0,-0.010471,-0.17137,0,0.3364,0,0,0.60202,-0.059164,0,0.60499,-0.77291,-0.91634,-0.80966,32.219,-0.83297,0.12904,-8.0929e-05,0.44,0.58,0
0.27557,0.024239,0.58204,-0.80015,-0.86914,-0.79181,0.056535,0,0,-0.0217,-0.20106,0,0.29398,0,0,0.58621,-0.056881,0,0.589,-0.76842,-0.90087,-0.79181,29.306,-0.82037,0.12244,-8.281e-05,0.46,0.58,0
0.27494,0.025956,0.55886,-0.79126,-0.85555,-0.77347,0.047313,0,0,-0.046231,-0.2134,0,0.24603,0,0,0.57487,-0.050585,0,0.5771,-0.7662,-0.8806,-0.77347,27.903,-0.80676,0.11095,-6.9122e-05,0.48,0.58,0
0.27372,0.027057,0.53605,-0.7855,-0.83769,-0.75498,0.039004,0,0,-0.079355,-0.21503,0,0.20282,0,0,0.56772,-0.043419,0,0.56938,-0.76467,-0.85852,-0.75498,28.11,-0.79272,0.099051,-4.8306e-05,0.5,0.58,0
0.27176,0.027648,0.51345,-0.78196,-0.81769,-0.73662,0.031987,0,0,-0.11789,-0.21078,0,0.16633,0,0,0.56374,-0.036718,0,0.56493,-0.76319,-0.83646,-0.73662,30.409,-0.77876,0.089566,-2.6249e-05,0.52,0.58,0
0.269,0.027838,0.49095,-0.77966,-0.79648,-0.71832,0.026309,0,0,-0.15949,-0.20322,0,0.13681,0,0,0.5618,-0.030931,0,0.56265,-0.76045,-0.81569,-0.71832,36.138,-0.76482,0.08458,-7.1662e-06,0.54,0.58,0
0.26539,0.027721,0.4685,-0.77807,-0.77476,-0.7001,0.021842,0,0,-0.20273,-0.1941,0,0.11358,0,0,0.56107,-0.026127,0,0.56168,-0.75451,-0.79832,-0.7001,47.172,-0.75098,0.085226,5.9006e-06,0.56,0.58,0
0.26089,0.02738,0.44607,-0.77682,-0.75299,-0.68197,0.018397,0,0,-0.24659,-0.18463,0,0.095663,0,0,0.56102,-0.022209,0,0.56145,-0.74298,-0.78682,-0.68197,61.466,-0.73726,0.091204,1.0875e-05,0.58,0.58,0
0.25552,0.02688,0.42362,-0.77563,-0.73144,-0.66393,0.015741,0,0,-0.29042,-0.17552,0,0.081854,0,0,0.56129,-0.019012,0,0.56161,-0.72641,-0.78067,-0.66393,72.267,-0.72367,0.10118,6.4649e-06,0.6,0.58,0
0.24928,0.02627,0.40116,-0.77438,-0.71026,-0.64597,0.013648,0,0,-0.33386,-0.16714,0,0.070969,0,0,0.56167,-0.016367,0,0.56191,-0.70747,-0.77717,-0.64597,78.471,-0.7102,0.11369,-8.1402e-06,0.62,0.58,0
0.24217,0.025588,0.37869,-0.773,-0.68948,-0.62809,0.011918,0,0,-0.37677,-0.15962,0,0.061975,0,0,0.56206,-0.014118,0,0.56224,-0.68781,-0.77467,-0.62809,82.036,-0.69685,0.12766,-3.3556e-05,0.64,0.58,0
0.23421,0.024859,0.3562,-0.77148,-0.66908,-0.61027,0.010393,0,0,-0.41915,-0.15292,0,0.054046,0,0,0.56241,-0.012132,0,0.56254,-0.66804,-0.77252,-0.61027,84.262,-0.68361,0.14244,-7.0404e-05,0.66,0.58,0
0.2254,0.024099,0.3337,-0.76984,-0.64903,-0.59251,0.008951,0,0,-0.46106,-0.14696,0,0.046545,0,0,0.56268,-0.010301,0,0.56277,-0.64837,-0.7705,-0.59251,85.785,-0.67046,0.15766,-0.00011943,0.68,0.58,0
0.21576,0.023319,0.31118,-0.76812,-0.62927,-0.57481,0.0074972,0,0,-0.50261,-0.1416,0,0.038985,0,0,0.56288,-0.00853,0,0.56294,-0.62887,-0.76853,-0.57481,86.918,-0.6574,0.17314,-0.00018158,0.7,0.58,0
0.2053,0.022525,0.28867,-0.76639,-0.60976,-0.55718,0.0059584,0,0,-0.54395,-0.13671,0,0.030984,0,0,0.56301,-0.0067312,0,0.56305,-0.60953,-0.76662,-0.55718,87.825,-0.64444,0.18879,-0.00025806,0.72,0.58,0
0.19401,0.021723,0.26614,-0.7647,-0.59043,-0.53961,0.0042736,0,0,-0.58524,-0.13212,0,0.022223,0,0,0.56311,-0.0048186,0,0.56313,-0.59032,-0.76481,-0.53961,88.596,-0.63158,0.20461,-0.00035052,0.74,0.58,0
0.18189,0.020913,0.24362,-0.76316,-0.57121,-0.52212,0.0023917,0,0,-0.6267,-0.12764,0,0.012437,0,0,0.5632,-0.0026982,0,0.5632,-0.57118,-0.76319,-0.52212,89.286,-0.61883,0.22067,-0.00046122,0.76,0.58,0
0.16894,0.020097,0.22109,-0.76189,-0.55205,-0.50472,0.00027412,0,0,-0.66863,-0.12304,0,0.0014254,0,0,0.56334,-0.00026177,0,0.56334,-0.55205,-0.76189,-0.50472,89.925,-0.60622,0.23707,-0.00059348,0.78,0.58,0
0.15514,0.01928,0.19855,-0.76108,-0.53282,-0.48745,-0.0020937,0,0,-0.71146,-0.11797,0,-0.010887,0,0,0.56364,0.0026192,0,0.56364,-0.5328,-0.7611,-0.48745,-89.475,-0.59378,0.25403,-0.0007523,0.8,0.58,0
0.14048,0.018468,0.176,-0.761,-0.51342,-0.47032,-0.0046768,0,0,-0.75577,-0.11204,0,-0.024319,0,0,0.56427,0.0060934,0,0.5643,-0.51333,-0.76109,-0.47032,-88.918,-0.58158,0.27183,-0.00094514,0.82,0.58,0
0.12491,0.017676,0.15341,-0.76199,-0.4937,-0.45341,-0.0073431,0,0,-0.80231,-0.10475,0,-0.038184,0,0,0.56556,0.010315,0,0.56565,-0.4935,-0.76219,-0.45341,-88.433,-0.5697,0.29082,-0.0011827,0.84,0.58,0
0.10839,0.016936,0.13075,-0.76441,-0.47355,-0.43676,-0.0098044,0,0,-0.85188,-0.095649,0,-0.050983,0,0,0.56803,0.015385,0,0.56824,-0.47322,-0.76474,-0.43676,-88.072,-0.55824,0.31135,-0.0014787,0.86,0.58,0
0.090837,0.016297,0.10797,-0.76849,-0.45301,-0.42043,-0.011526,0,0,-0.90496,-0.084694,0,-0.059934,0,0,0.57251,0.021192,0,0.57291,-0.45259,-0.76892,-0.42043,-87.91,-0.54731,0.33357,-0.0018467,0.88,0.58,0
0.072189,0.015837,0.08495,-0.77361,-0.43221,-0.40422,-0.011934,0,0,-0.96041,-0.072774,0,-0.062056,0,0,0.57979,0.02695,0,0.58043,-0.43179,-0.77403,-0.40422,-88,-0.53668,0.35682,-0.0022863,0.9,0.58,0
0.05242,0.015605,0.061582,-0.77986,-0.41325,-0.38872,-0.010636,0,0,-1.017,-0.063767,0,-0.055308,0,0,0.58989,0.030215,0,0.5907,-0.41294,-0.78016,-0.38872,-88.34,-0.52728,0.37991,-0.0027777,0.92,0.58,0
0.031511,0.015575,0.037759,-0.78423,-0.42359,-0.39067,-0.0081856,0,0,-0.77301,-0.057069,0,-0.032881,0,0,0.60429,0.042761,0,0.60603,-0.42341,-0.78442,-0.39067,-88.703,-0.53283,0.3786,-0.0027211,0.94,0.58,0
0.0215,0.016085,0.025499,-0.79382,-0.45269,-0.39945,-0.0052274,0,0,-0.51268,-0.069211,0,-0.013591,0,0,0.62259,0.045761,0,0.62432,-0.45261,-0.7939,-0.39945,-89.122,-0.54866,0.37074,-0.0024367,0.96,0.58,0
0.011004,0.016477,0.012855,-0.7978,-0.44048,-0.38434,-0.0035356,0,0,-0.5375,-0.072982,0,-0.0091925,0,0,0.63748,0.025196,0,0.63793,-0.44044,-0.79784,-0.38434,-89.433,-0.54087,0.38849,-0.0028009,0.98,0.58,0
0,0.016611,0,-0.78236,-0.41479,-0.35914,0.0025715,0,0,-0.55018,-0.072337,0,0.006686,0,0,0.64276,-8.6736e-19,0,0.64267,-0.41477,-0.78238,-0.35914,89.599,-0.51876,0.39834,-0.003034,1,0.58,0
0,0.016671,1,-0.96908,-1.9187,-1.8663,0.018111,0,0,1.1664,-0.068088,0,0.047089,0,0,0.71771,-4.8572e-17,0,0.71744,-0.96874,-1.9191,-1.8663,1.0922,-1.5847,0.92509,0.040216,0,0.6,0
0.023329,0.017612,0.98565,-0.95655,-1.8931,-1.8405,0.042897,0,0,1.1492,-0.068337,0,0.11153,0,0,0.71958,-0.048818,0,0.72088,-0.95459,-1.8951,-1.8405,2.617,-1.5634,0.91444,0.038802,0.02,0.6,0
0.045968,0.020565,0.97122,-0.97194,-1.8816,-1.8273,0.12665,0,0,1.1119,-0.070605,0,0.32929,0,0,0.73469,-0.11074,0,0.74198,-0.95464,-1.8989,-1.8273,7.7803,-1.5603,0.91056,0.037967,0.04,0.6,0
0.067806,0.029335,0.95626,-0.90988,-1.5252,-1.4477,0.19973,0,0,0.90033,-0.18136,0,0.73113,0,0,0.66608,-0.17497,0,0.68857,-0.85022,-1.5849,-1.4477,16.905,-1.2943,0.68084,0.018533,0.06,0.6,0
0.083897,0.042012,0.93625,-0.91586,-1.3342,-1.3772,0.12752,0,0,0.79969,-0.078618,0,0.46966,0,0,0.73901,-0.086293,0,0.74421,-0.87622,-1.3739,-1.3772,16.291,-1.2091,0.53834,0.0035423,0.08,0.6,0
