"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0310778,0.00559745,0.0356727,-3.3218e-05,0.0106919,-0.000802405,0,0,0.0324752,-0.0139426,0,-0.00208625,0,0,0,0.0356908,-5.1241e-05,0.0106919,-1.28672,0.0154438,0.0317636,1.03367e-06,0.64,0.2,0
0.0317159,0.00568627,0.0338002,-0.000842362,0.00988734,-0.00110295,0,0,0.0310867,-0.0139486,0,-0.00286767,0,0,0,0.0338352,-0.000877443,0.00988734,-1.82172,0.0142817,0.0307762,9.03143e-07,0.66,0.2,0
0.0323213,0.00577289,0.0282167,-0.00149806,0.0080156,-0.00117044,0,0,0.0359651,-0.0168222,0,-0.00531964,0,0,0,0.0282913,-0.00157263,0.0080156,-2.73222,0.0115781,0.0264093,6.49419e-07,0.68,0.2,0
0.0330976,0.00588967,0.0350265,-0.00132584,0.0101102,-0.00193234,0,0,0.045375,-0.0206057,0,-0.00786625,0,0,0,0.035141,-0.00144037,0.0101102,-3.25108,0.0146036,0.0323901,1.14185e-06,0.7,0.2,0
0.0342675,0.00619233,0.0306174,-0.00119138,0.0088278,-0.00188121,0,0,0.0566529,-0.0260499,0,-0.00978231,0,0,0,0.0307283,-0.00130225,0.0088278,-3.37288,0.0127513,0.0283567,6.87276e-07,0.72,0.2,0
0.0353637,0.00652014,0.0298603,-0.000836632,0.0087071,-0.00104023,0,0,0.0549983,-0.0248137,0,-0.00540922,0,0,0,0.0298955,-0.000871842,0.0087071,-1.93863,0.0125769,0.0272703,6.24949e-07,0.74,0.2,0
0.0364674,0.00682616,0.030238,0.000215864,0.00913616,-0.00081918,0,0,0.0548648,-0.0231928,0,-0.00425973,0,0,0,0.0302604,0.000193529,0.00913616,-1.56181,0.0131967,0.0267415,6.24686e-07,0.76,0.2,0
0.0375583,0.00710995,0.0302934,0.000712173,0.00930167,-0.000733428,0,0,0.0545785,-0.0223327,0,-0.00381383,0,0,0,0.0303116,0.000694,0.00930167,-1.41941,0.0134357,0.0263885,6.16355e-07,0.78,0.2,0
0.0386505,0.00735002,0.0304922,0.000930754,0.00942687,-0.000813256,0,0,0.0547697,-0.0220899,0,-0.00422893,0,0,0,0.0305145,0.000908398,0.00942687,-1.57466,0.0136166,0.0263986,6.23824e-07,0.8,0.2,0
0.039749,0.00754723,0.0306825,0.000834693,0.00945515,-0.000870253,0,0,0.055191,-0.0224132,0,-0.00452531,0,0,0,0.0307078,0.000809341,0.00945515,-1.66865,0.0136574,0.0266491,6.3829e-07,0.82,0.2,0
0.0408582,0.00770615,0.0308922,0.000638565,0.00945924,-0.00087185,0,0,0.0557258,-0.0229337,0,-0.00453362,0,0,0,0.0309173,0.00061346,0.00945924,-1.64933,0.0136633,0.0269909,6.5634e-07,0.84,0.2,0
0.0419781,0.00783404,0.0310736,0.000412773,0.0094459,-0.000823988,0,0,0.0562319,-0.0234861,0,-0.00428474,0,0,0,0.0310957,0.000390645,0.0094459,-1.53831,0.0136441,0.0273268,6.73262e-07,0.86,0.2,0
0.0431075,0.00793646,0.0312164,0.000187735,0.00942125,-0.00074395,0,0,0.0566675,-0.0240071,0,-0.00386854,0,0,0,0.0312343,0.000169908,0.00942125,-1.37268,0.0136085,0.027626,6.87681e-07,0.88,0.2,0
0.0442448,0.00801755,0.0313257,-1.78261e-05,0.00939236,-0.000642579,0,0,0.0570267,-0.0244665,0,-0.00334141,0,0,0,0.0313389,-3.09942e-05,0.00939236,-1.17397,0.0135667,0.0278793,6.99451e-07,0.9,0.2,0
0.0453885,0.00808037,0.0314069,-0.000193168,0.00936413,-0.000526856,0,0,0.0573113,-0.024849,0,-0.00273965,0,0,0,0.0314157,-0.000201949,0.00936413,-0.954916,0.013526,0.0280843,7.08685e-07,0.92,0.2,0
0.0465372,0.00812718,0.031465,-0.000332445,0.00933976,-0.000401683,0,0,0.0575255,-0.0251477,0,-0.00208875,0,0,0,0.03147,-0.000337519,0.00933976,-0.723639,0.0134908,0.0282411,7.15572e-07,0.94,0.2,0
0.0476895,0.00815957,0.0315036,-0.000432893,0.0093212,-0.000270576,0,0,0.0576742,-0.0253607,0,-0.00140699,0,0,0,0.0315059,-0.000435185,0.0093212,-0.485382,0.013464,0.0283512,7.2031e-07,0.96,0.2,0
0.0488442,0.00817861,0.0315256,-0.00049339,0.00930965,-0.000136059,0,0,0.0577614,-0.0254879,0,-0.000707506,0,0,0,0.0315261,-0.000493968,0.00930965,-0.243462,0.0134473,0.0284163,7.23075e-07,0.98,0.2,0
0.05,0.00818489,0.0315327,-0.000513579,0.00930574,6.03778e-05,0,0,0.0577901,-0.0255302,0,0.000313964,0,0,0,0.0315328,-0.000513693,0.00930574,0.107949,0.0134416,0.028438,7.23993e-07,1,0.2,0
0,0,0.0296825,0.0127211,0.0127211,0.00496312,0,0,0.0440997,-6.50521e-19,0,0.0258082,0,0,0,0.031028,0.0113755,0.0127211,15.1686,0.0183749,0.0190154,3.47181e-07,0,0.22,0
0.000881994,0.000516164,0.0295697,0.011386,0.0122867,0.00494662,0,0,0.0449358,-0.00234187,0,0.0257224,0,0,0,0.0308283,0.0101275,0.0122867,14.2747,0.0177475,0.0197101,3.77402e-07,0.02,0.22,0
0.00179743,0.00102695,0.0300075,0.0102688,0.0120829,0.00488032,0,0,0.0466039,-0.00471655,0,0.0253777,0,0,0,0.0311482,0.00912812,0.0120829,13.1561,0.0174531,0.0207015,4.24518e-07,0.04,0.22,0
0.00274615,0.00152903,0.0304305,0.00915565,0.0118759,0.00476758,0,0,0.0482422,-0.00707253,0,0.0247914,0,0,0,0.0314501,0.00813612,0.0118759,12.0707,0.017154,0.0216873,4.71806e-07,0.06,0.22,0
0.00372712,0.00201813,0.030827,0.00807433,0.0116704,0.00460349,0,0,0.0498071,-0.00934976,0,0.0239381,0,0,0,0.0317231,0.00717821,0.0116704,11.0155,0.0168572,0.0226356,5.17469e-07,0.08,0.22,0
0.00473844,0.00248959,0.0311861,0.00705155,0.0114713,0.00439169,0,0,0.0512584,-0.0114913,0,0.0228368,0,0,0,0.0319604,0.00627725,0.0114713,9.9991,0.0165696,0.0235202,5.59969e-07,0.1,0.22,0
0.00577746,0.00293902,0.0315,0.00610889,0.0112827,0.00414218,0,0,0.0525651,-0.0134518,0,0.0215393,0,0,0,0.0321586,0.00545024,0.0112827,9.03498,0.0162972,0.0243224,5.9819e-07,0.12,0.22,0
0.00684104,0.00336261,0.0317649,0.00526108,0.0111078,0.00386837,0,0,0.0537086,-0.0152015,0,0.0201155,0,0,0,0.032318,0.00470801,0.0111078,8.13653,0.0160446,0.0250314,6.3149e-07,0.14,0.22,0
0.0079258,0.00375735,0.0319807,0.0045161,0.010949,0.00358441,0,0,0.0546823,-0.0167256,0,0.0186389,0,0,0,0.0324408,0.00405601,0.010949,7.31448,0.0158153,0.0256428,6.59642e-07,0.16,0.22,0
0.00902833,0.00412106,0.0321498,0.00387653,0.0108079,0.00330315,0,0,0.055489,-0.0180216,0,0.0171764,0,0,0,0.0325306,0.00349576,0.0108079,6.57584,0.0156114,0.0261569,6.82726e-07,0.18,0.22,0
0.0101454,0.00445228,0.0322766,0.00334116,0.0106853,0.00303508,0,0,0.0561374,-0.0190949,0,0.0157824,0,0,0,0.0325916,0.00302623,0.0106853,5.92393,0.0154344,0.0265768,7.01e-07,0.2,0.22,0
0.0112738,0.00475013,0.0323657,0.00290652,0.0105817,0.00278788,0,0,0.0566386,-0.0199554,0,0.014497,0,0,0,0.0326273,0.00264501,0.0105817,5.35881,0.0152847,0.0269066,7.14794e-07,0.22,0.22,0
0.0124109,0.00501404,0.0324214,0.00256801,0.0104968,0.00256644,0,0,0.057004,-0.0206149,0,0.0133455,0,0,0,0.0326405,0.00234899,0.0104968,4.87791,0.0151621,0.0271505,7.24421e-07,0.24,0.22,0
0.013554,0.0052436,0.0324468,0.00232043,0.0104302,0.00237304,0,0,0.0572433,-0.0210854,0,0.0123398,0,0,0,0.0326326,0.00213465,0.0104302,4.47637,0.0150658,0.027312,7.30129e-07,0.26,0.22,0
0.0147006,0.00543825,0.0324434,0.002158,0.0103804,0.0022075,0,0,0.0573638,-0.0213783,0,0.011479,0,0,0,0.0326035,0.00199795,0.0103804,4.14707,0.014994,0.0273937,7.32067e-07,0.28,0.22,0
0.0158485,0.00559702,0.0324104,0.00207387,0.0103453,0.00206702,0,0,0.0573693,-0.0215057,0,0.0107485,0,0,0,0.0325506,0.00193368,0.0103453,3.88002,0.0149432,0.0273973,7.30258e-07,0.3,0.22,0
0.0169954,0.00571817,0.0323433,0.00205857,0.0103205,0.00194528,0,0,0.0572591,-0.0214812,0,0.0101155,0,0,0,0.0324677,0.00193413,0.0103205,3.66024,0.0149075,0.0273233,7.24539e-07,0.32,0.22,0
0.0181389,0.00579863,0.0322321,0.00209735,0.0102988,0.00182971,0,0,0.0570266,-0.0213239,0,0.00951448,0,0,0,0.0323428,0.00198666,0.0102988,3.4619,0.0148761,0.027171,7.14515e-07,0.34,0.22,0
0.0192765,0.00583307,0.0320594,0.00216176,0.0102664,0.00169353,0,0,0.056662,-0.021072,0,0.00880636,0,0,0,0.0321551,0.00206614,0.0102664,3.2317,0.0148292,0.0269416,6.9959e-07,0.36,0.22,0
0.0204054,0.00581208,0.0318618,0.00221419,0.0102228,0.0014776,0,0,0.0562615,-0.0208224,0,0.00768352,0,0,0,0.0319353,0.00214073,0.0102228,2.84615,0.0147663,0.0266877,6.82878e-07,0.38,0.22,0
0.0215269,0.00571927,0.0318412,0.0020808,0.0101766,0.00119292,0,0,0.0563279,-0.0210491,0,0.00620318,0,0,0,0.0318889,0.00203306,0.0101766,2.29175,0.0146995,0.0267312,6.82804e-07,0.4,0.22,0
0.0226585,0.00555737,0.031478,0.000874144,0.00970564,0.000925489,0,0,0.0566081,-0.0229619,0,0.00481254,0,0,0,0.031506,0.000846182,0.00970564,1.73057,0.0140193,0.0273292,6.88963e-07,0.42,0.22,0
0.0237913,0.00532701,0.0322593,-6.68626e-05,0.00965773,0.00138115,0,0,0.0587641,-0.0252839,0,0.00718198,0,0,0,0.0323182,-0.000125766,0.00965773,2.44206,0.0139501,0.0288256,7.6947e-07,0.44,0.22,0
0.0250091,0.00509758,0.0368814,-0.000334322,0.0109641,0.00095601,0,0,0.0472043,-0.0204492,0,0.00437787,0,0,0,0.0369194,-0.00037229,0.0109641,1.69381,0.0158371,0.0331126,1.28714e-06,0.46,0.22,0
0.0258163,0.00506162,0.0294717,-0.000569788,0.00867058,-4.30914e-05,0,0,0.0371318,-0.0164061,0,0.000551852,0,0,0,0.0294823,-0.000580348,0.00867058,0.203893,0.0125242,0.0266691,7.07576e-07,0.48,0.22,0
0.0264297,0.00510252,0.0343351,-0.000955085,0.010014,-0.000670141,0,0,0.0316174,-0.0142598,0,-0.00174237,0,0,0,0.0343478,-0.000967806,0.010014,-1.08749,0.0144647,0.0313044,9.46903e-07,0.5,0.22,0
0.027081,0.00512292,0.0356269,-4.96004e-06,0.0106866,-0.000551687,0,0,0.0324224,-0.013899,0,-0.00143439,0,0,0,0.0356354,-1.34997e-05,0.0106866,-0.886825,0.0154362,0.0316843,1.02771e-06,0.52,0.22,0
0.0277266,0.00512409,0.0357602,0.000497405,0.0108773,-0.000471375,0,0,0.0323478,-0.0134938,0,-0.00122557,0,0,0,0.0357665,0.000491105,0.0108773,-0.765719,0.0157116,0.0313982,1.02316e-06,0.54,0.22,0
0.0283749,0.00513613,0.0360335,0.000666173,0.0110099,-0.000336041,0,0,0.0325306,-0.0134468,0,-0.000873705,0,0,0,0.0360366,0.00066298,0.0110099,-0.544328,0.0159032,0.0315015,1.04104e-06,0.56,0.22,0
0.0290279,0.0051621,0.0362381,0.000736738,0.0110925,-0.000280819,0,0,0.0326894,-0.0134624,0,-0.00073013,0,0,0,0.0362403,0.000734516,0.0110925,-0.453177,0.0160224,0.0316257,1.05655e-06,0.58,0.22,0
0.0296825,0.00520199,0.0362143,0.000690339,0.0110714,-0.000251058,0,0,0.0326858,-0.0134954,0,-0.00065275,0,0,0,0.0362161,0.000688564,0.0110714,-0.404898,0.015992,0.0316407,1.05594e-06,0.6,0.22,0
0.0303353,0.00525631,0.0359591,0.00052377,0.0109449,-0.000180921,0,0,0.0325185,-0.0135474,0,-0.000470395,0,0,0,0.03596,0.000522846,0.0109449,-0.292524,0.0158092,0.0315449,1.03892e-06,0.62,0.22,0
0.0309832,0.0053261,0.0356332,0.000250612,0.0107651,-1.45438e-05,0,0,0.0323285,-0.0136689,0,-3.78138e-05,0,0,0,0.0356332,0.000250606,0.0107651,-0.023551,0.0155496,0.0314714,1.0193e-06,0.64,0.22,0
0.0316284,0.00540936,0.0354525,-0.000386118,0.0105199,0.000110026,0,0,0.0324123,-0.0141778,0,0.000286068,0,0,0,0.0354528,-0.000386456,0.0105199,0.175898,0.0151954,0.0318202,1.02328e-06,0.66,0.22,0
0.0322797,0.00547627,0.0340941,-0.00154066,0.00976604,0.00026725,0,0,0.0316265,-0.0146987,0,0.00069485,0,0,0,0.0340961,-0.00154267,0.00976604,0.429669,0.0141065,0.0315433,9.41437e-07,0.68,0.22,0
0.0328935,0.00552455,0.0292707,-0.00117777,0.00842789,-0.00022779,0,0,0.0372152,-0.0170513,0,-0.00150443,0,0,0,0.0292824,-0.00118945,0.00842789,-0.704669,0.0121736,0.0269811,7.06354e-07,0.7,0.22,0
0.0337031,0.00565564,0.0366242,-0.0012493,0.0106125,-0.00112363,0,0,0.0473916,-0.0214568,0,-0.00492727,0,0,0,0.036669,-0.00129409,0.0106125,-1.90245,0.0153291,0.03363,1.29136e-06,0.72,0.22,0
0.0349274,0.00599766,0.0320702,-0.000975727,0.00932835,-0.00135141,0,0,0.0591289,-0.0267906,0,-0.00702732,0,0,0,0.0321254,-0.0010309,0.00932835,-2.3379,0.0134743,0.0293799,7.77695e-07,0.74,0.22,0
0.0360682,0.00635341,0.0312609,-0.000125979,0.00934048,-0.000757503,0,0,0.0569931,-0.0246128,0,-0.00393902,0,0,0,0.0312792,-0.00014425,0.00934048,-1.38173,0.0134918,0.0279168,6.98147e-07,0.76,0.22,0
0.0372072,0.00665561,0.0315731,0.000981151,0.00976629,-0.000870398,0,0,0.0566978,-0.0228414,0,-0.00452607,0,0,0,0.0315979,0.000956406,0.00976629,-1.62841,0.0141069,0.0273234,6.92249e-07,0.78,0.22,0
0.0383361,0.0069027,0.0315553,0.0010152,0.00977114,-0.00100553,0,0,0.0566388,-0.0227655,0,-0.00522873,0,0,0,0.0315884,0.000982126,0.00977114,-1.88373,0.0141139,0.0272945,6.90954e-07,0.8,0.22,0
0.0394727,0.00709191,0.0317183,0.000827138,0.00976363,-0.00106285,0,0,0.0570821,-0.0232349,0,-0.00552681,0,0,0,0.0317548,0.000790613,0.00976363,-1.96823,0.014103,0.0275945,7.07024e-07,0.82,0.22,0
0.0406194,0.00723972,0.0318729,0.000590763,0.0097391,-0.00102555,0,0,0.0575479,-0.0237857,0,-0.00533285,0,0,0,0.0319065,0.000557178,0.0097391,-1.87569,0.0140676,0.0279149,7.23323e-07,0.84,0.22,0
0.0417746,0.00735632,0.0319791,0.000333904,0.0096939,-0.000942875,0,0,0.0579415,-0.024336,0,-0.00490295,0,0,0,0.0320072,0.000305836,0.0096939,-1.70512,0.0140023,0.0282045,7.36672e-07,0.86,0.22,0
0.0429371,0.00744827,0.0320553,8.6334e-05,0.00964249,-0.000834704,0,0,0.0582733,-0.024846,0,-0.00434046,0,0,0,0.0320771,6.45548e-05,0.00964249,-1.49462,0.013928,0.0284592,7.47641e-07,0.88,0.22,0
0.0441056,0.0075202,0.0321107,-0.000134925,0.00959273,-0.000710035,0,0,0.0585467,-0.0252919,0,-0.00369218,0,0,0,0.0321263,-0.000150552,0.00959273,-1.26081,0.0138562,0.0286748,7.56481e-07,0.9,0.22,0
0.0452789,0.00757543,0.0321502,-0.000320203,0.009549,-0.00057507,0,0,0.0587631,-0.0256599,0,-0.00299036,0,0,0,0.0321604,-0.000330384,0.009549,-1.01432,0.013793,0.028849,7.63345e-07,0.92,0.22,0
0.0464561,0.00761633,0.032177,-0.000465366,0.00951348,-0.000434249,0,0,0.0589251,-0.025945,0,-0.0022581,0,0,0,0.0321827,-0.000471142,0.00951348,-0.76204,0.0137417,0.0289816,7.68392e-07,0.94,0.22,0
0.0476359,0.00764453,0.0321938,-0.000569045,0.00948742,-0.00029049,0,0,0.0590366,-0.0261468,0,-0.00151055,0,0,0,0.0321964,-0.000571621,0.00948742,-0.507957,0.0137041,0.0290742,7.71815e-07,0.96,0.22,0
0.0488175,0.00766106,0.0322029,-0.000631104,0.00947154,-0.000145461,0,0,0.0591016,-0.0262669,0,-0.000756395,0,0,0,0.0322036,-0.000631748,0.00947154,-0.253824,0.0136811,0.0291288,7.73789e-07,0.98,0.22,0
0.05,0.00766651,0.0322058,-0.000651752,0.00946621,5.23888e-05,0,0,0.0591229,-0.0263067,0,0.000272422,0,0,0,0.0322059,-0.000651835,0.00946621,0.0913534,0.0136734,0.029147,7.74441e-07,1,0.22,0
0,0,0.0297261,0.0127398,0.0127398,0.00451749,0,0,0.0441645,-1.0842e-19,0,0.0234909,0,0,0,0.0308528,0.0116131,0.0127398,14.0042,0.0184019,0.0187019,3.31844e-07,0,0.24,0
0.000883291,0.000469819,0.029614,0.0114282,0.0123127,0.00450378,0,0,0.0449834,-0.00229952,0,0.0234197,0,0,0,0.0306682,0.010374,0.0123127,13.1748,0.0177849,0.0193977,3.62269e-07,0.02,0.24,0
0.00179934,0.00093396,0.0300468,0.0103498,0.012119,0.00444492,0,0,0.0466124,-0.00459996,0,0.0231136,0,0,0,0.0310034,0.00939316,0.012119,12.1455,0.0175052,0.0203845,4.0893e-07,0.04,0.24,0
0.00274779,0.00138992,0.0304677,0.00928419,0.0119256,0.0043507,0,0,0.0482095,-0.00686757,0,0.0226237,0,0,0,0.0313264,0.00842544,0.0119256,11.1655,0.0172258,0.021367,4.56032e-07,0.06,0.24,0
0.00372772,0.00183441,0.0308683,0.00825084,0.0117357,0.00421626,0,0,0.0497447,-0.00906076,0,0.0219246,0,0,0,0.0316287,0.00749042,0.0117357,10.2235,0.0169516,0.0223205,5.02198e-07,0.08,0.24,0
0.00473757,0.00226374,0.0312408,0.00726928,0.011553,0.00404305,0,0,0.0511882,-0.0111377,0,0.0210239,0,0,0,0.0319043,0.00660574,0.011553,9.32016,0.0166877,0.0232236,5.46181e-07,0.1,0.24,0
0.00577525,0.00267432,0.031579,0.00635654,0.0113807,0.00383755,0,0,0.0525157,-0.0130627,0,0.0199552,0,0,0,0.03215,0.00578559,0.0113807,8.46239,0.0164387,0.0240598,5.86993e-07,0.12,0.24,0
0.0068382,0.00306291,0.0318793,0.00552548,0.0112214,0.00360944,0,0,0.0537105,-0.0148095,0,0.0187691,0,0,0,0.0323648,0.00504007,0.0112214,7.65938,0.0162088,0.0248182,6.23968e-07,0.14,0.24,0
0.00792367,0.00342681,0.0321409,0.00478442,0.0110776,0.00336973,0,0,0.0547646,-0.0163622,0,0.0175226,0,0,0,0.0325499,0.00437546,0.0110776,6.91982,0.016001,0.0254929,6.56755e-07,0.16,0.24,0
0.00902879,0.00376397,0.0323651,0.00413767,0.0109508,0.00312918,0,0,0.0556771,-0.0177142,0,0.0162717,0,0,0,0.0327078,0.00379495,0.0109508,6.25047,0.0158179,0.0260819,6.8527e-07,0.18,0.24,0
0.0101507,0.00407287,0.0325549,0.00358643,0.0108424,0.00289722,0,0,0.0564526,-0.0188655,0,0.0150656,0,0,0,0.0328419,0.00329951,0.0108424,5.65568,0.0156613,0.0265859,7.09612e-07,0.2,0.24,0
0.0112869,0.00435249,0.0327144,0.00312984,0.0107533,0.00268142,0,0,0.057099,-0.019821,0,0.0139434,0,0,0,0.0329555,0.00288877,0.0107533,5.13726,0.0155325,0.0270074,7.2999e-07,0.22,0.24,0
0.0124347,0.00460209,0.0328479,0.00276584,0.0106841,0.00248715,0,0,0.0576258,-0.0205875,0,0.0129332,0,0,0,0.0330521,0.0025616,0.0106841,4.69466,0.0154326,0.0273494,7.4666e-07,0.24,0.24,0
0.0135919,0.00482105,0.0329596,0.00249173,0.0106354,0.00231751,0,0,0.0580429,-0.0211735,0,0.012051,0,0,0,0.0331349,0.00231646,0.0106354,4.32498,0.0153622,0.0276153,7.59894e-07,0.26,0.24,0
0.0147564,0.00500861,0.0330537,0.0023043,0.0106074,0.00217331,0,0,0.0583604,-0.0215881,0,0.0113012,0,0,0,0.0332066,0.00215145,0.0106074,4.02291,0.0153218,0.0278087,7.69957e-07,0.28,0.24,0
0.0159263,0.00516359,0.0331342,0.00219955,0.0106001,0.00205296,0,0,0.0585886,-0.0218415,0,0.0106754,0,0,0,0.0332698,0.0020639,0.0106001,3.78031,0.0153113,0.0279338,7.77122e-07,0.3,0.24,0
0.0171,0.00528401,0.0332043,0.0021719,0.0106129,0.0019521,0,0,0.0587377,-0.0219465,0,0.0101509,0,0,0,0.0333266,0.00204958,0.0106129,3.58537,0.0153297,0.0279955,7.81644e-07,0.32,0.24,0
0.0182758,0.00536651,0.0332635,0.00221189,0.0106426,0.00186216,0,0,0.0588143,-0.0219199,0,0.00968324,0,0,0,0.0333748,0.00210061,0.0106426,3.41968,0.0153727,0.0279981,7.83588e-07,0.34,0.24,0
0.0194525,0.00540533,0.0332984,0.00230187,0.0106801,0.00176627,0,0,0.0588076,-0.0217833,0,0.00918459,0,0,0,0.0333987,0.00220154,0.0106801,3.25085,0.0154268,0.02794,7.82256e-07,0.36,0.24,0
0.0206282,0.00539026,0.0332176,0.00237759,0.0106786,0.00160916,0,0,0.0586015,-0.0215825,0,0.00836764,0,0,0,0.0333013,0.00229386,0.0106786,2.97878,0.0154246,0.0277809,7.72443e-07,0.38,0.24,0
0.0217966,0.00529845,0.0331132,0.00242485,0.0106614,0.00123555,0,0,0.0583746,-0.021415,0,0.00642485,0,0,0,0.0331628,0.00237518,0.0106614,2.30183,0.0153998,0.027594,7.60105e-07,0.4,0.24,0
0.0229631,0.00508093,0.0339371,0.00143296,0.010611,0.00109935,0,0,0.0606478,-0.0238629,0,0.00571663,0,0,0,0.0339742,0.00139582,0.010611,1.93491,0.015327,0.029087,8.49447e-07,0.42,0.24,0
0.0242225,0.00481091,0.0386518,-9.61391e-06,0.0115927,0.000473744,0,0,0.0491978,-0.0209241,0,0.00255943,0,0,0,0.0386689,-2.67207e-05,0.0115927,0.910861,0.016745,0.0343915,1.47297e-06,0.44,0.24,0
0.0250688,0.00474051,0.0309246,-0.000121452,0.00924095,-0.000571171,0,0,0.0387668,-0.0166345,0,-0.00161894,0,0,0,0.0309387,-0.000135538,0.00924095,-0.891196,0.013348,0.0276075,8.01225e-07,0.46,0.24,0
0.0257023,0.00478023,0.035616,-0.000258967,0.0106071,-0.000959351,0,0,0.0325116,-0.0141259,0,-0.00249431,0,0,0,0.0356417,-0.000284603,0.0106071,-1.53072,0.0153214,0.0319065,1.03656e-06,0.48,0.24,0
0.0263692,0.0048201,0.0362648,-0.000245868,0.0108057,-0.000637273,0,0,0.0330969,-0.014367,0,-0.00165691,0,0,0,0.0362759,-0.000256988,0.0108057,-0.999659,0.0156082,0.0324482,1.09186e-06,0.5,0.24,0
0.0270262,0.00483865,0.0359348,-0.000213537,0.0107164,-0.000759533,0,0,0.032784,-0.0142089,0,-0.00197479,0,0,0,0.0359508,-0.000229489,0.0107164,-1.20317,0.0154792,0.0321372,1.06198e-06,0.52,0.24,0
0.0276806,0.00485239,0.0359754,0.000349487,0.0108975,-0.00067044,0,0,0.0326013,-0.0137124,0,-0.00174314,0,0,0,0.035988,0.000336874,0.0108975,-1.07773,0.0157408,0.031718,1.04737e-06,0.54,0.24,0
0.0283302,0.00486859,0.0359156,0.000617072,0.0109598,-0.000508704,0,0,0.0324425,-0.0134455,0,-0.00132263,0,0,0,0.0359229,0.000609743,0.0109598,-0.825488,0.0158308,0.0314428,1.03288e-06,0.56,0.24,0
0.0289783,0.00489532,0.0359014,0.000696628,0.0109794,-0.000329221,0,0,0.0323986,-0.0133676,0,-0.000855974,0,0,0,0.0359045,0.000693549,0.0109794,-0.535744,0.0158592,0.0313598,1.02856e-06,0.58,0.24,0
0.0296262,0.00493453,0.0358722,0.000642234,0.0109543,-0.000152582,0,0,0.0323932,-0.0134057,0,-0.000396714,0,0,0,0.0358729,0.000641573,0.0109543,-0.248144,0.0158229,0.031373,1.02751e-06,0.6,0.24,0
0.030274,0.00498668,0.0358276,0.000451439,0.0108837,4.54839e-05,0,0,0.032427,-0.0135619,0,0.000118258,0,0,0,0.0358276,0.00045138,0.0108837,0.0736663,0.0157209,0.0314842,1.02972e-06,0.62,0.24,0
0.0309232,0.00505069,0.0358288,6.20826e-05,0.0107673,0.000242368,0,0,0.03258,-0.0139167,0,0.000630156,0,0,0,0.0358304,6.04403e-05,0.0107673,0.388233,0.0155527,0.0317985,1.04236e-06,0.64,0.24,0
0.0315772,0.00511916,0.0357283,-0.000648515,0.0105239,0.000374988,0,0,0.0327656,-0.0145242,0,0.00097497,0,0,0,0.0357321,-0.00065238,0.0105239,0.590548,0.0152012,0.0322815,1.05558e-06,0.66,0.24,0
0.0322339,0.00518494,0.0359973,-0.000858157,0.0105417,0.00029427,0,0,0.0330922,-0.0148199,0,0.000765101,0,0,0,0.0359996,-0.000860506,0.0105417,0.457435,0.015227,0.0326863,1.0856e-06,0.68,0.24,0
0.0329009,0.00523171,0.0353045,-0.00105183,0.0102758,0.000650693,0,0,0.0325373,-0.0147259,0,0.0016918,0,0,0,0.0353161,-0.00106348,0.0102758,1.02502,0.0148428,0.0322419,1.03122e-06,0.7,0.24,0
0.0335353,0.00528028,0.0306674,-0.000932679,0.00892041,0.000408888,0,0,0.0388892,-0.0175009,0,0.00106969,0,0,0,0.0306757,-0.000941006,0.00892041,0.593085,0.012885,0.0280196,8.00872e-07,0.72,0.24,0
0.0343848,0.00544851,0.0382793,-0.00128336,0.0110988,-0.000474643,0,0,0.0494332,-0.0223188,0,-0.00247824,0,0,0,0.038294,-0.001298,0.0110988,-0.871273,0.0160316,0.0350775,1.4774e-06,0.74,0.24,0
0.0356519,0.00584164,0.0336569,0.000227262,0.0101653,-0.000880404,0,0,0.0610783,-0.0258388,0,-0.0045781,0,0,0,0.0336801,0.000204092,0.0101653,-1.50755,0.0146831,0.0297726,8.61627e-07,0.76,0.24,0
0.0368279,0.0061963,0.0328396,0.00120286,0.0102127,-0.000874992,0,0,0.0588298,-0.0234257,0,-0.00454996,0,0,0,0.0328638,0.00117868,0.0102127,-1.58304,0.0147517,0.0282722,7.73686e-07,0.78,0.24,0
0.0380051,0.0064394,0.0329004,0.00102939,0.0101789,-0.00110587,0,0,0.0590758,-0.0237888,0,-0.00575053,0,0,0,0.0329387,0.000991061,0.0101789,-1.98489,0.0147029,0.0284875,7.84334e-07,0.8,0.24,0
0.039191,0.00661783,0.0329795,0.000818639,0.0101395,-0.00112301,0,0,0.0593842,-0.0242341,0,-0.00583963,0,0,0,0.0330187,0.000779473,0.0101395,-1.99743,0.0146459,0.0287266,7.96033e-07,0.82,0.24,0
0.0403805,0.00675472,0.0329554,0.000535478,0.0100473,-0.00106451,0,0,0.0595611,-0.0247306,0,-0.00553545,0,0,0,0.0329903,0.000500562,0.0100473,-1.87861,0.0145127,0.0289232,8.01631e-07,0.84,0.24,0
